polymerase_chain_reaction;Polymerase Chain Reaction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polymerase_chain_reaction_desc;Polymerase Chain Reaction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_colonialism;Post-Colonialism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_colonialism_desc;Post-Colonialism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_modernism;Postmodernism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_modernism_desc;Postmodernism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_napoleonic_army_doctrine;Post Napoleonic Army Doctrine;;Post-Napoleonische Armee-Doktrin;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_napoleonic_army_doctrine_desc;'The French Revolution and the Napoleonic Wars that followed revolutionized military strategy. The impact of this period was still to be felt in the American Civil War and the early phases of World War I. With the advent of cheap small arms and the rise of the drafted citizen soldier, armies grew rapidly in size to become massed formations. This necessitated dividing the army first into divisions and later into corps. Along with divisions came divisional artillery; light-weight, mobile cannon with great range and firepower. The rigid formations of pikemen and musketeers firing massed volleys gave way to light infantry fighting in skirmish lines.';;Die französische Revolution und die nachfolgenden Napoleonischen Kriege revolutionierten militärische Strategien. Der Einfluss dieser Periode war noch im amerikanischen Bürgerkrieg und den Anfangsphasen des ersten Weltkriegs spürbar. Mit dem Aufstieg billiger Handfeuerwaffen und der zum Kriegsdienst verpflichteten Bürger, wuchsen die Armeen stark zu Massenformationen an. Dies machte es erforderlich, Armeen zunächst in Divisionen und später inKorps aufzuteilen. Mit den Divisionen kam die Divisionsartillerie: leichte, mobile Kanonen mit großer Reichweite und Feuerkraft. Rigide Formationen von Pikenieren und Musketieren feuerten massive Salven ab und machten der leichten Infanterie in den Schützenlinien den Weg frei.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
post_napoleonic_thought;Post-Napoleonic Thought;Pensée post-napoléonienne;Postnapoleonischer Gedanke;;Pensamiento post-napoleónico;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_napoleonic_thought_desc;Post-Napoleonic Thought;Pensée post-napoléonienne;Postnapoleonischer Gedanke;;Pensamiento post-napoleónico;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_nelsonian_thought;Early Colonialism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_nelsonian_thought_desc;Early Colonialism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_renaissance_tech;Post Renaissance Technology;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precisision_guided_artillery;Precision Guided Artillery;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_industrial_school;Pre-Industrial School;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_planned_depot_systems;Pre-planned Depot Systems;Réseau de dépôts prédéfinis;Vorausgeplante Depotsysteme;;Sist. depósito anticipados;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_planned_depot_systems_desc;By planning a system of depots in peace time, set in a chain, these could be turned into focus points of the supply flow in war.;En planifiant, en temps de paix, un réseau de dépôts organisés en chaîne, ces derniers pouvaient servir de bases logistiques au cours de la guerre.;Zu Friedenszeiten gebaute, kettenförmig angeordnete Depotsysteme konnten als zentrale Unterstützungszentren für die kämpfende Truppe fungieren.;;La planificación de un sistema de depósitos en tiempos de paz, establecidos en cadena, podían convertirlos en puntos centrales del flujo de suministros durante una guerra.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,
privateering;Privateering;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
professional_philosophy;Professional Philosophers;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psyschology_of_reason_invention;Psychology of Reason;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quantum_physics;Quantum Physics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad_transport_groups;Railroad Transport Groups;Groupes de transport ferroviaire;Eisenbahn-Transportgruppen;;Grupos transp. ferroviario;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad_transport_groups_desc;At this point specialists formed certain groups that serviced specialized railroad units. These could quickly load and reload trains and service the full movement of army units.;À cette époque, des spécialistes ont formé quelques unités ferroviaires spécialisées. Celles-ci pouvaient charger et décharger les trains rapidement et assurer le déplacement des unités.;Zu diesem Zeitpunkt bildeten Spezialisten gesonderte Servicegruppen für spezialisierte Eisenbahneinheiten. Diese Gruppen konnte Züge schnell be- und entladen.;;En ese momento, los especialistas formaron grupos que atendían a unidades ferroviarias especializadas. Éstas podían cargar y recargar trenes rápidamente, así como posibilitar el total desplazamiento de unidades del ejército.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranks_and_companies;Ranks and Companies;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rationalism_invention;Rationalism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rear_area_dumps;Rear Area Dumps;Dépôts en zone arrière;Frontnahe Depots;;Depósitos de retaguardia;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rear_area_dumps_desc;As technology advanced, particularly in terms of motorisation, new concepts needed to be applied to more traditional doctrines. Supply, always an issue to an army, was greatly enhanced by these changes. It was now possible, as well as necessary, to establish major supply depots, from which entire sectors could be supplied. It was no longer necessary for long supply trains to feed frontline units, as centralised depots could rapidly dispense needed material to units.;Comme la technologie de pointe, notamment en termes de motorisation, de nouveaux concepts doivent être appliqués à plus de doctrines traditionnelles. L'approvisionnement, toujours un problème pour une armée, a été grandement améliorée par ces changements. Il est désormais possible, autant que nécessaire, d'établir des dépôts majeures d'approvisionnement, à partir desquels des secteurs entiers peuvent être déservis. Il n'était ainsi plus nécessaire d'avoir accès à des trains d'approvisionnement pour alimenter les unités du front, car les dépôts centralisés pouvaient rapidement passer aux unités le matériel nécessaire.;Im Zuge des technologischen Fortschritts, besonders inpunkto Motorisierung, wurden für die traditionelleren Doktrinen neue Konzepte benötigt. Die Nachschubversorgung, für jede Armee stets ein wichtiger Punkt, wurde von diesen Änderungen stark verbessert. Nun war es möglich, wie auch notwendig, große Nachschubdepots zur Versorgung ganzer Sektoren zu errichten. Die Notwendigkeit langer Nachschubzüge zur Versorgung der Fronteinheiten fiel damit weg, da zentralisierte Depots benötigtes Material schnell an die Einheiten ausgeben konnten.;;A medida que avanzaba la tecnología, especialmente en términos de motorización, se hacía necesario aplicar nuevos conceptos a doctrinas más tradicionales. El avituallamiento, que siempre había sido un problema para los ejércitos, mejoró mucho gracias a estas transformaciones. Ahora era posible, además de necesario, establecer depósitos de retaguardia desde los que se podía suministrar a sectores enteros del frente. Ya no era necesario que largos trenes de avituallamiento abastecieran a las unidades del frente, puesto que estos depósitos podían enviar rápidamente el material que necesitaran las unidades.;;;;;;;;;x;;;;
refeudalization_of_armies;Refeudalization of the Armies;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reformation_of_the_church;Reformation of the Church;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relativism_invention;Relativism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renaissance_clothing;Renaissance Fashion;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replenishment_transport_organisation;Replenishment Transport Organisation;Organisation du transport logistique;Nachschub-Transportorganisation;;Organiz. Transp. reaprovisionamiento;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replenishment_transport_organisation_desc;Depots were focus points for the wartime supply system, but a replenishment transport organization was needed to get bullets and toilet paper out to the men.;Les dépôts étaient les points clés du système logistique en temps de guerre. Mais il était nécessaire d'organiser le transport afin que les hommes disposent en temps voulu des munitions et du papier-toilette.;Depots waren die Hauptstütze des Nachschubsystems zu Kriegszeiten, doch um Patronen, Toilettenpapier und andere Dinge zu den Soldaten zu bringen, war eine Nachschub-Transportorganisation unumgänglich.;;Los depósitos eran puntos centrales en el sistema de suministros en tiempos de guerra, pero era necesaria una organización del transporte de reabastecimiento para hacer llegar a los hombres la munición y el papel higiénico.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
revivalism;Revivalism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
revolutionary_ideas;Revolutionary Ideals;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robotics;Robotics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robotics_desc;Robotics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robotisation;Robotisation;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rocket_science;Rocket Science;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rocket_science_desc;Rocket Science;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rococo;Rococo;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rococo_construction;Rococo Construction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rococo_fine_arts;Rococo Fine Arts;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roman_christian_universities;Roman Christian Universities;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rotherham_plough;Rotherham Plough;;Rotherham-Pflug;;;;;;;;;;x,,,,,,,;;,,,,,,,,,,,,,,,,,,,,,,,
rotherham_plough_desc;The Rotherham or Yorkshire Plough invented by Disney Stanyforth and Joseph Foljambe was an improvement on the traditional plough. It was constructed of wood like the standard plough but the fittings and coulter (cutting blade) were made of iron and the mouldboard and ploughshare were covered in iron plates. It was lighter than the traditional plough and could be easily worked with a pair of horses.;;Der Rotherham oder Yorkshire Pflug wurde von Disney Stanyforth und Joseph Foljambe als Weiterentwicklung des traditionellen Pflugs erfunden. Er bestand aus Holz wie der Standard-Pflug, doch die Beschläge und das Pflugmesser waren aus Eisen und  das Streichblech und die Pflugschar waren mit Eisen verkleidet. Dieser Pflug war leichter als der traditionelle Pflug und konnte leicht von zwei Pferden gezogen werden.;;;;;;;;;;x,,,,,,,;;,,,,,,,,,,,,,,,,,,,,,,
salons_invention;Salons;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
satellite_communications;Satellite Communications;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scientific_revolution_tech;The Scientific Revolution;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secret_of_atom;The Secret of the Atom;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secret_of_atom_desc;The Secret of the Atom;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secular_public_schools;Secular Public Schools;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seed_drill;Seed Drill;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selective_breeding;Selective Breedings;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfish_gene;The Selfish Gene;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfish_gene_desc;The Selfish Gene;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheet_glass;Sheet Glass;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signal_detachments;Signal Detachments;Détachements des transmissions;Signaltrupps;;Destacamentos señales;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signal_detachments_desc;At this point separate signal detachments were added to divisions, vastly increasing their communication.;À cette époque, des détachements des transmissions furent intégrés aux divisions, améliorant ainsi considérablement les communications des unités.;Zu diesem Zeitpunkt wurden Divisionen separate Signaltrupps angefügt, was deren Kommunikationsfähigkeiten enorm steigerte.;;En ese momento, se añadieron destacamentos de señales a las divisiones, que mejoraron enormemente sus comunicaciones.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,
space_colonisation;Space Colonisation;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinning_mule;Spinning Mule;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
springtime_of_nations_invention;The Springtime of Nations;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
staff_command_support;Staff Command Support;Soutien d'état-major;Kommandostabsunterstützung;;Apoyo a la comandancia;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
staff_command_support_desc;The introduction of working staffs at lower echelon units was a spin off from having an effective and functional General Staff. Soon all units had staffs that supported their leaders.;L'efficacité de l'état-major aux échelons élevés a entraîné son introduction aux échelons inférieurs. Tous les commandants d'unité ont rapidement disposé d'un état-major.;Die Einführung von Stäben in niederrangigen Einheiten war ein Nebeneffekt der Arbeit eines effizienten und funktionalen Generalstabs. Schon bald hatten alle Einheiten Stäbe, die ihre Anführer unterstützten.;;La introducción de jefaturas de trabajo en unidades de nivel más bajo fue una consecuencia indirecta de tener un Estado Mayor eficaz y funcional. Pronto, todas las unidades tuvieron jefaturas que ayudaban a sus líderes.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steam_jacks;Steam Jacks;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steam_pump;Early Steam Pump;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel_breech_loaded_artillery;Steel Breech-loaded Artillery;Artillerie en acier à culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (acero);;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel_breech_loaded_artillery_desc;Steel Breech-loaded Artillery;Artillerie en acier à culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (acero);;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stormtrooper_training;Stormtrooper Training;Constitution de troupes d'assaut;Sturmtruppenausbildung;;Instruc. tropas asalto;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stormtrooper_training_desc;This was a technique of using special units to press a gap in the line and cut off trenches behind this new line. Units used were especially trained for the task.;Cette technique consistait à utiliser des unités spécialisées pour s'infiltrer dans les brèches et isoler les lignes ennemies avancées. Ces unités étaient spécialement formées à cette mission.;Diese Taktik baute auf Sondereinheiten, Lücken in den feindlichen Linien zu schaffen und die Schützengräben von den feindlichen Truppen zu erobern. Für diese Aufgabe wurden Einheiten speziell ausgebildet.;;Se trataba de una técnica que usaba unidades especiales para forzar una brecha en la línea y aislar a las trincheras tras esa nueva línea. Las unidades utilizadas eran entrenadas especialmente para dicha tarea.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strategic_mobility;Strategic Mobility;Mobilité stratégique;Strategische Mobilität;;Movilidad estratégica;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strategic_mobility_desc;Strategic Mobility;Mobilité stratégique;Strategische Mobilität;;Movilidad estratégica;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submersible_naval_assets;Submersible Naval Assets;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submersible_naval_assets_desc;Submersible Naval Assets;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synchronized_heavy_support;Synchronized Heavy Support;Synchronisation de l'appui lourd;Synchronisierte schwere Feuerunterstützung;;Apoyo pesado sincronizado;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synchronized_heavy_support_desc;At this point artillery and divisional pieces trained not only to move the barrage for more flexible battlefield movement of the infantry, but also to optimize the fire and create 'killing zones'.;Rendu à ce point, le corps d'artillerie et des divisions d'infanterie se sont entraînés à effectuer des tirs de barrages roulants pour permettre des mouvements de troupes plus souples sur le champ de bataille et optimiser les tirs afin de créer des zones létales pour l'ennemi. ;Zu diesem Zeitpunkt übten Artillerie- und Divisionsgeschütze die Beschussverlagerung zur Steigerung der Gefechtsflexibilität der Infanterie, aber auch zur Feuerkraftsteigerung und zur Erzeugung von 'Killing Zones'.;;En ese momento, las piezas de artillería y de división se prepararon para desplazar la barrera y hacer más flexible el movimiento de la infantería en el campo de batalla, pero también para optimizar el fuego y crear 'radios de peligro'.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_graphite;Synthetic Graphite;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_graphite_desc;Synthetic Graphite;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tankette;Tankette;Chenillette;Tankette;;Tanqueta;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tankette_desc;Experience in the Great War showed the value and usefulness of tanks. However, those that saw action tended to be a bit unwieldy in rough terrain, and not very mobile. Tankettes were the first in a long line of developments in tank technology, that allowed for greater speeds and better maneuverability.;L'expérience de la Grande Guerre a montré la valeur et l'utilité des tanks. Toutefois, ceux qui ont été vus en action tendent à être un peu lourds en terrain accidenté, et pas très mobiles. Les chenillettes ont été les premières d'une longue lignée d'évolution de la technologie des blindés, qui ont permis une plus grande vitesse et une meilleure maniabilité. ;Die ersten Panzereinsätze im ersten Weltkrieg hatten die Nützlichkeit von Panzern gezeigt. Die Panzer des ersten Weltkriegs waren in grobem Gelände aber noch recht schwerfällig und nicht besonders mobil. Tanketten waren der Beginn einer langen Entwicklungsreihe der Panzertechnologie, die höhere Geschwindigkeiten und bessere Manövrierbarkeit ermöglichte.;;Las experiencias de la Gran Guerra demostraron el valor y la utilidad de los tanques. Sin embargo, los que entraron en acción tendían a ser poco manejables en terreno escabroso, además de poco móviles. Las tanquetas, primero de una larga línea de avances en la tecnología de tanques, contaban con mayor velocidad y maniobrabilidad.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,
tank_experiments;Tank Experiments;Expérimentation des chars d'assaut;Panzerexperimente;;Experim. tanques;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_experiments_desc;The first tank, sometimes called barrel, was blessed with mixed success due to the unreliability of these first steel monsters. However," when they worked they could open up the front wherever they went.;""Les premiers chars"," parfois surnommés """"tank""""", n'ont connu qu'un succès mitigé en raison de leur manque de fiabilité. Cependant, quand ils fonctionnaient," ils pouvaient percer le front en n'importe quel point."";Die ersten Panzer", manchmal einfach als Fässer bezeichnet, hatten aufgrund ihrer Unzuverlässigkeit nur mittelmäßigen Erfolg. Wenn sie aber funktionierten, konnten sie an einer beliebigen Stelle eine Lücke in die Front reißen.;;El primer tanque fue bendecido con un éxito desigual debido a la inestabilidad de estos primeros monstruos de acero. Sin embargo, cuando funcionaban podían abrir el frente allí donde fueran.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,
tank_exploits;Tank Exploits;Exploitation des chars d'assaut;Panzereffizienz;;Proezas tanques;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_exploits_desc;At this point tanks were more reliable and used in smaller units to break holes in the line where stormtroopers and regular infantry could pour in and fight the enemy.;Les chars sont devenus plus fiables et on les utilise en petites unités pour créer des brèches dans lesquelles les troupes d'assaut et l'infanterie régulière peuvent s'engouffrer et combattre l'ennemi.;Zu diesem Zeitpunkt sind Panzer zuverlässiger und werden in kleineren Einheiten dazu eingesetzt, Lücken in die gegnerische Front zu reißen, durch die Sturmtruppen und Infanterie dann eindringen und den Feind bekämpfen können.;;En ese momento, los tanques son más fiables y se utilizan en unidades menores para hacer agujeros en las líneas, donde podían introducirse las tropas de asalto y la infantería regular para combatir al enemigo.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
telegraph_coordination;Telegraph Coordination;Coordination télégraphique;Telegrafische Koordination;;Coordinación telegráfica;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telegraph_coordination_desc;By coordinating units by communicating and sending orders by telegraph, the operational speed of units and decision-making increased vastly.;En utilisant le télégraphe pour communiquer et transmettre les ordres nécessaires pour assurer la coordination des unités, leur rapidité opérationnelle de même que la prise de décisions a été grandement améliorée.;Durch die Koordination von Einheiten mittels telegrafischer Befehlsübermittlung beschleunigte sich deren Operationsgeschwindigkeit und Entscheidungsfindung beträchtlich.;;Gracias a la coordinación de unidades a través de la comunicación y envío de órdenes vía telegráfica, aumentó enormemente la velocidad operativa de las unidades y la toma de decisiones.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephone_switchboard;Telephone Switchboard;;Telefon-Zentrale;;;;;;;;;;x,,,;;,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephone_switchboard_desc;The telephone switchboard is a system of electrical components used to connect telephone calls. The first telephone switchboard was invented by Hungarian Tivadar Puskás in 1877 while working for Thomas Edison. Primitive Telephone exchanges were in place for commercial applications by 1881 in the eastern US and western Europe. Telephone exchanges consisted of hundreds of 'plug boards' where a staff of operators manually 'plugged in' calls to route them. Almon Brown Strowger patented the first stepping switch in 1891, which led to automated telephone switching.;;Eine Telefon-Zentrale ist ein System aus elektronischen Komponenten und wird dazu verwendet, Anrufe zu verbinden. Die erste Telefon-Zentrale wurde 1877 von dem Ungarn Tivadar Puskás erfunden, während er für Thomas Edison arbeitete. Erste primitive Fernsprechämter für kommerzielle Einrichtungen bestanden 1881 im Osten der US und im westlichen Europa. Fernsprechämter bestanden aus hunderten von Schalttafeln, an denen Telefonisten manuell Anrufe weiterleiteten und verbanden, indem sie Kabel umstöpselten. Almon Brown Strowger patentierte 1891 den ersten Kippschalter, der zur automatischen Anrufweiterleitung führte.;;;;;;;;;;x,,,;;,,,,,,,,,,,,,,,,,,,,,
the_great_awakening;The Great Awakening;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theory_tech;All Techs: 1604 - 1699;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
third_generation_tank_engines;Third Generation Tank Engines;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
third_generation_tank_engines_desc;Third Generation Tank Engines;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torpedo_attacks;Torpedo Attacks;;Torpedo-Angriffe;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torpedo_attacks_desc;The torpedo is a self-propelled weapon with an explosive warhead, launched above or below the water surface, propelled underwater towards a target, and designed to detonate either on contact with its target or in proximity to it. Launched from a small ship, it can be deadly to even the largest warships.;;Ein Torpedo ist eine Waffe mit Eigenantrieb mit einem explosiven Sprengkopf, die über oder unter Wasser abgefeuert werden kann und unter Wasser auf ein Ziel zuschießt. Sie explodiert entweder bei Kontakt mit dem Ziel oder in unmittelbarer Nähe. Diese von einem kleinen Schiff abfeuerbare Waffe kann selbst für die größten Kampfschiffe tödlich sein.;;;;;;;;x;;;,,,,,,,,,,,,,,,,,,,,,,,,,
total_blockade_invention;Total Blockade;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trench_systems;Trench Systems;Système des tranchées;Schützengräbensysteme;;Sist. trincheras;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trench_systems_desc;At this point firepower was vastly more powerful than movement and even the infantry units stationed at the front had to dig in to survive the superior firepower of enemy artillery. Soon lines of deep defense filled sections of the frontline bringing a stalemate to the front. These lines were given the name trenches. This application gives you the possibility to build a new fortification type.;Rendu à ce point, la puissance de feu était beaucoup plus forte que le mouvement des troupes et, même l'avant-poste des unités d'infanterie devait creuser pour sa survie face à la puissance de feu supérieure de l'artillerie ennemie. Bientôt de profondes lignes de défense remplirent le front, annonçant l'impasse des combats. Ces lignes portèrent le nom de tranchées. Cela vous donne la possiblité de construire un nouveau type de fortification. ;Zu diesem Zeitpunkt war die Feuerkraft weitaus fortgeschrittener als die Manövertaktik, und so mussten sich selbst Fronteinheiten eingraben, um die überlegene Feuerkraft der feindlichen Artillerie zu überleben. Schon bald waren Teile der Front mit tiefen Verteidigungsgräben durchzogen, was zu einer Pattsituation führte. Diese Verteidigungslinien wurden Schützengräben genannt. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;En ese momento, la potencia de fuego era mucho más poderosa que el movimiento, hasta el punto de que las unidades de infantería del frente tuvieron que cavar para sobrevivir a la potencia de fuego superior de la artillería enemiga. Las hileras de profundas líneas defensivas no tardaron en llenar las secciones del frente de batalla, lo que propició una situación de punto muerto. A esas líneas se las bautizó con el nombre de trincheras. Esta aplicación te ofrece la posibilidad de construir un nuevo tipo de fortificación.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,
tulls_seed_drill;Tull's Seed Drill;;Tulls Sämaschine;;;;;;;;;;x,,,,,,,;;,,,,,,,,,,,,,,,,,,,,,,,
tulls_seed_drill_desc;Up until this era, farmers planted the seeds for cereal crops by carrying the seeds in a bag and walking up and down the field throwing or broadcasting the seed. They broadcast the seed by hand on to the ploughed and harrowed ground. The problem with this method was that it did not give a very even distribution. It was not, therefore, an efficient use of the seed and much of it was wasted. Jethro Tull invented a Seed Drill which could be pulled behind a horse. It consisted of a wheeled vehicle containing a box filled with grain. There was a wheel-driven ratchet that sprayed the seed out evenly as the Seed Drill was pulled across the field.;;Vor dieser Epoche pflanzten Bauern die Saat für Getreide, indem sie diese in einem Beutel über das Feld trugen und ausstreuten oder verteilten. Sie taten dies von Hand auf dem gepflügten und geeggten Feldboden. Das Problem bestand in der ungleichmäßigen Verteilung des Saatguts. Es war daher keine effiziente Verwendung des Saatguts, sondern vielmehr eine Verschwendung. Jethro Tull erfand eine Sämaschine, die von einem Pferd gezogen werden konnte. Es war ein Vehikel auf Rädern mit einer Kiste voll Getreide darin. Eine radbetriebene Schraube verteilte das Saatgut gleichmäßig, wenn das Gefährt über das Feld gezogen wurde.;;;;;;;;;;x,,,,;;,,,,,,,,,,,,,,,,,,,
utilitarianism_invention;Utilitarianism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utopianism;Utopianism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vacuum_tube;Vacuum Tube;;Vakuumröhre;;;;;;;;;;x,,,;;,,,,,,,,,,,,,,,,,,,,,,,,,,,
