EVTOPTA44118;For the betterment of society.;Pour l'amélioration de la société.;Für die Verbesserung der Gesellschaft.;;Por la mejora de la sociedad;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44119;John Joseph Hughes;John Joseph Hughes;John Joseph Hughes;;John Joseph Hughes;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44119;As Bishop (and later Archbishop) of New York from 1842 to 1864, Hughes would work tirelessly to integrate Roman Catholics, particularly newly-arrived immigrant Catholics, into the fabric of American society while at the same time ensuring that the institutions and assets of the Catholic Church remained firmly under the control of the Catholic hierarchy.;En tant qu'évêque (et plus tard archevêque) de New York de 1842 à 1864, Hughes n'a cessé de travailler à intégrer les catholiques romains, en particulier les nouveaux arrivés immigrants catholiques, dans le tissu de la société américaine tout en veillant à ce que les institutions et les avoirs de l'Église catholique restent fermement sous le contrôle de la hiérarchie catholique. ;Als Bischof (und später Erzbischof) New Yorks von 1842 bis 1864 arbeitete Hughes unermüdlich an der Integration römisch-katholischer Gläubiger, besonders katholischer Immigranten, in die amerikanische Gesellschaft, während er gleichzeitig sicherstellte, dass die Institutionen und das Vermögen der katholischen Kirche unter der Kontrolle der katholischen Hierarchie blieben.;;Como obispo (y posteriormente arzobispo) de Nueva York desde 1842 a 1864, Hughes trabajaría incansablemente para integrar a los católicos romanos, en especial a los inmigrantes católicos recién llegados, en el tejido de la sociedad americana, asegurándose al mismo tiempo que las instituciones y activos de la Iglesia Católica seguían firmemente controlados por la jerarquía católica.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44119;An extraordinary man.;Un homme extraordinaire.;Ein außerordentlicher Mann.;;Un hombre extraordinario.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44120;Moral Crusaders;Des croisés de la morale;Moralische Kreuzzügler;;Cruzados de la moral;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44120;One of the impacts of the religious revival in the USA in the early 19th Century would be sustained campaigns against perceived vices by those who believed they were doing God's work by attempting to stamp out such behavior. Saloons were often a favorite target of such crusaders, and on occasion saloons and their patrons would be physically attacked by zealots.;Un des effets de la renaissance religieuse aux Etats-Unis dans le début du 19ème siècle sera de mener des campagnes contre les vices perçus par ceux qui ont cru qu'ils faisaient l'œuvre de Dieu en cherchant à éradiquer de tels comportements. Les saloons ont été une cible privilégiée pour ces croisés, et pour l'occasion, les salons et leurs patrons, seraient souvent agressés par ces fanatiques. ;Eine der Konsequenzen des auflebenden Religionseifers in den USA des frühen neunzehnten Jahrhunderts waren anhaltende Kampagnen gegen vermeintlichen Sünden durch jene, die daran glauben, durch die Ausmerzung solcher Verhaltensarten Gottes Werk zu vollführen. Diese moralischen Kreuzzügler hatten oft Saloons im Visier, und manchmal wurden deren Wirte und Gäste von den Glaubenseiferern sogar körperlich angegriffen.;;Una de las repercusiones del resurgimiento religioso en los EE. UU. a principios del siglo XIX serían las ininterrumpidas campañas contra el vicio por parte de aquellos que creían que, erradicando tales comportamientos, estaban llevando a cabo la obra de Dios. Los bares fueron habitualmente uno de los objetivos preferidos de tales cruzados, y en ocasiones los establecimientos y sus clientelas serían atacados físicamente por los fanáticos.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44120;Wickedness must be stamped out.;La perversité doit être éradiquée.;Schlechtigkeit muss ausgemerzt werden.;;La perversión debe ser erradicada;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44121;The American Methodist Episcopal Church;L'Église épiscopale méthodiste américaine;Die American Methodist Episcopal Church;;La iglesia episcopal metodista americana;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44121;Established in 1816 as by African-American members of the Methodist community of Philadelphia, in the 1830s and 1840s the AME Church would rapidly expand its membership among both free and slave populations in the United States during the era of religious revival, providing a spiritual outlet for the African-American community completely under their own control and direction and a new platform for challenging the continued practice of slavery in the Union.;Établie en 1816 par les membres afro-américains de la communauté méthodiste de Philadelphie, puis dans les années 1830 et 1840, l'Eglise «épiscopale méthodiste américaine» a rapidement élargi sa composition entre les deux populations libres et esclaves des États-Unis à l'époque du renouveau religieux. Fournissant un exutoire spirituel pour le communauté afro-américaine entièrement sous leur contrôle et sous sa direction et une nouvelle plate-forme pour contester la pratique continue de l'esclavage dans l'Union. ;Die American Methodist Episcopal Church wurde im Jahr 1816 von afroamerikanischen Mitgliedern der Methodistengemeinde von Philadelphia gegründet. In den 1830er und 1840er Jahren bekam die Kirche in den USA während der Ära des wiederauflebenden Religionseifers aus den Reihen freier Bürger wie Sklavenbevölkerungen rasch viele neue Mitglieder und bot der afroamerikanischen Gemeinde eine spirituelle Ausdrucksmöglichkeit, die komplett unter ihrer eigenen Kontrolle und Führung stand. Außerdem bot sie eine neue Plattform zur Herausforderung der fortwährenden Sklaverei in der Union. ;;Establecida en 1816 por miembros afroamericanos de la comunidad metodista de Filadelfia, en las décadas de 1830 y 1840 esta iglesia extendería rápidamente su afiliación tanto en poblaciones libres como en esclavas de los Estados Unidos durante la época del resurgimiento religioso, proporcionando una alivio espiritual a la comunidad afroamericana bajo su propio control y dirección, y una nueva plataforma para cuestionar la práctica constante de la esclavitud en la Unión.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44121;God our Father, Christ our Redeemer, Man our Brother;Dieu notre père, Christ notre rédempteur, Homme notre frère;Gott ist unser Vater, Jesus Christus unser Erlöser, der Mensch unser Bruder.;;Dios es nuestro padre, Cristo nuestro redentor, el hombre nuestro hermano;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44300;The Pacific Scandal;Le scandale du Pacific;Der Pacific-Skandal;;El escándalo Pacific;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44300;After the Conservative administration had been voted into majority in Parliament in 1872, charges were levied against John A. Macdonald of the most serious nature. Macdonald’s pet project had been the trans-continental railway, and the Liberal administration charged that Sir Hugh Allan had given him campaign funds in exchange for a guaranteed contract with his company, Canadian Pacific. Despite Macdonald’s claims of innocence, he was forced to resign as Prime Minister. Donald A. Smith’s lack of confidence in Macdonald only further contributed to the decline of the party’s popularity;Après que l'administration conservatrice a été voté à la majorité au Parlement en 1872, des accusations ont été portées contre John A. Macdonald de nature les plus graves. Le projet de compagnie de Macdonald était un chemin de fer trans-continental, et le gouvernement libéral a accusé Sir Hugh Allan de lui avoir donné ses propres fonds de campagne en échange d'un contrat garantie avec sa compagnie 'Canadien Pacifique'. En dépit des affirmations d'innocence de Macdonald, il a été forcé de démissionner en tant que Premier ministre. Le manque de confiance dans Macdonald contribuera, plus tard, à la baisse de popularité du parti. ;Nachdem die Konservativen in den Parlamentswahlen von 1872 die Mehrheit der Stimmen erringen konnten, erhoben sie schärfste Anklagen gegen John A. Macdonald. Macdonalds Lieblingsprojekts war die transkontinentale Eisenbahn gewesen und die Liberalen beschuldigten ihn, dass ihm Sir Hugh Allan Firmenfonds als Ausgleich für eine Vertragsgarantie für sein Unternehmen Canadian Pacific gegeben hätte. Obwohl Macdonald seine Unschuld beteuerte, trat er als Premierminister zurück. Durch das mangelnde Vertrauen von Donald A. Smith in Macdonald wurde die Unbeliebtheit der Partei nur noch verstärkt.;El escándalo Pacific;Después de que la administración conservadora consiguiese la mayoría en las elecciones al parlamento de 1871, se presentaron muy serias acusaciones contra John A. Macdonald. El proyecto favorito de John A. Macdonald era el ferrocarril transcontinental, y la administración liberal le acusaba de que Sir Hugh Allan había donado fondos para su campaña a cambio de un contrato garantizado con su compañía, la Canadian Pacific. Pese a sus protestas de inocencia, Macdonald se vio obligado a dimitir como primer ministro. La falta de confianza de Donald A. Smith en Macdonald sólo sirvió para impulsar el declive de la popularidad del partido.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44300;Macdonald must resign!;Macdonald doit démissionner !;Macdonald muss zurücktreten!;Después de que la administración conservadora consiguiese la mayoría en las elecciones al parlamento de 1871, se presentaron muy serias acusaciones contra John A. Macdonald. El proyecto favorito de John A. Macdonald era el ferrocarril transcontinental, y la administración liberal le acusaba de que Sir Hugh Allan había donado fondos para su campaña a cambio de un contrato garantizado con su compañía, la Canadian Pacific. Pese a sus protestas de inocencia, Macdonald se vio obligado a dimitir como primer ministro. La falta de confianza de Donald A. Smith en Macdonald sólo sirvió para impulsar el declive de la popularidad del partido.;¡Macdonald debe dimitir!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB44300;No, Macdonald will continue as Prime Minister!;Non, Macdonald doit rester Premier ministre !;Nein, Macdonald bleibt Premierminister!;¡Macdonald debe dimitir!;¡No, Macdonald seguirá como primer ministro!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44301;Louis Riel and the 1st Métis Rebellion;Louis Riel et la première révolte métisse;Louis Riel und die erste Métis-Rebellion;¡No, Macdonald seguirá siendo primer ministro!;Louis Riel y la primera rebelión de los mestizos;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44301;The Métis people were a group of small communities of French-Indian blood in the Manitoba region who had hopes of self-government. Unfortunately their dreams were shattered when the Hudson's Bay land, which they were a part of, were given to Canada without their consent. In protest the Métis people, led by Louis Riel, revolted. Louis Riel was a highly religious man, who had studied for the clergy in his earlier life. He fought for the Métis people and became a hero in the eyes of Manitobans. Louis bargained with the Canadian government for Manitoba's entry into Confederation. Canadian delegates guaranteed the rights of the people would be respected. Thus, Manitoba, the postage-stamp province, was born.;Le peuple métis était un groupe de petites communautés de sang franco-indien dans la région du Manitoba qui avait l'espoir d'une accession à l'autonomie gouvernementale. Malheureusement, leurs rêves ont été anéantis quand la terre de la baie d'Hudson, dont ils faisaient partie, a été donnée au Canada sans leur consentement. En signe de protestation le peuple métis, conduit par Louis Riel, s'est révolté. Louis Riel était un homme très religieux, qui avait étudié pour le clergé dans une vie antérieure. Il a combattu pour le peuple Métis et est devenu un héros aux yeux de la population manitobaine. Louis a négocié avec le gouvernement canadien pour l'entrée du Manitoba dans la Confédération. Les délégués canadiens ont garanti que les droits du peuple seraient respectés. Ainsi, le Manitoba, une province 'timbre-poste', est né. ;Die Métis waren eine kleine Gruppe französisch-indianischer Mischlinge in der Manitoba-Region, die sich Hoffnungen auf Selbstverwaltung machten. Unglücklicherweise wurden diese Träume zerstört, als das Gebiet um die Hudson Bay ohne ihre Zustimmung an Kanada abgetreten wurde. Unter der Führung von Louis Riel erhoben sich die Métis dagegen. Louis Riel war ein tief religiöser Mann, der sich in seiner Jugend auf das Priesteramt vorbereitet hatte. Er kämpfte für die Métis und wurde dadurch in den Augen vieler Einwohner Manitobas zum Helden. Er verhandelte mit der kanadischen Regierung über einen Eintritt Manitobas in die Föderation. Die kanadischen Delegierten garantierten, die Respektierung der Rechte der Métis. Dies war die Geburtsstunde der Briefmarkenprovinz Manitoba.;Louis Riel y la primera rebelión de los mestizos;Los mestizos eran una agrupación de pequeñas comunidades de ascendencia mixta francesa e india de la región de Manitoba que tenían esperanzas de autogobierno. Por desgracia, sus sueños se vinieron abajo cuando el territorio de la Bahía de Hudson del que formaban parte fue entregado a Canadá sin su consentimiento. Como protesta, los mestizos se sublevaron al mando de Louis Riel. Louis Riel era un hombre profundamente religioso que estudió para sacerdote en su juventud. Luchó por los mestizos y fue considerado un héroe a ojos de la gente de Manitoba. Louis negoció con el gobierno canadiense el ingreso de Manitoba en la confederación. Los delegados canadienses aseguraron que se respetarían los derechos de la gente. De este modo nació la provincia de Manitoba.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44301;Listen to the Métis demands;Écouter les revendications des métis;Forderungen der Métis anhören;Los mestizos eran una agrupación de pequeñas comunidades de ascendencia mixta francesa e india de la región de Manitoba que tenían esperanzas de autogobierno. Por desgracia, sus sueños se vinieron abajo cuando el territorio de la Bahía de Hudson del que formaban parte fue entregado a Canadá sin su consentimiento. Como protesta, los mestizos se sublevaron al mando de Louis Riel. Louis Riel era un hombre profundamente religioso que estudió para sacerdote en su juventud. Luchó por los mestizos y fue considerado un héroe a ojos de la gente de Manitoba. Louis negoció con el gobierno canadiense el ingreso de Manitoba en la confederación. Los delegados canadienses aseguraron que se respetarían los derechos de la gente. De este modo nació la provincia de Manitoba.;Escuchar las peticiones de los mestizos;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB44301;Ignore the Métis demands;Ignorer les revendications des métis;Forderungen der Métis ignorieren;Escuchar las peticiones de los mestizos;Ignorar las peticiones de los mestizos;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44302;The Northwest Rebellion;La révolte du Nord-ouest;Rebellion im Nordwesten;Ignorar las peticiones de los mestizos;La rebelión del noroeste;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44302;Although the Canadian government promised to respect the rights of the Métis, it did not appear to do so. Métis petitions for recognition of their land-holdings and institutions went unheeded. The Métis also became increasingly upset with the growing numbers of settlers from the east, invading their territories. In early 1885, the situation came to a head when the Métis once again took up arms in revolt. Adopting the Revolutionary Bill of Rights, the Métis established their own government and independence from Canada. Canadian troops came and crushed the rebellion. Louis Riel was tried and executed. The Métis would not be recognized officially as a people until a hundred years later.;Bien que le gouvernement canadien a promis de respecter les droits des Métis, il ne semble pas vouloir le faire. Des pétitions pour la reconnaissance de leurs biens fonciers et des institutions Métis, sont restées lettre morte. Les Métis sont aussi de plus en plus contrariés par le nombre croissant de colons de l'Est, qui envahissent leur territoire. Au début de 1885, la situation a atteint son paroxysme lorsque les Métis ont, de nouveau, pris les armes en se révoltant. Adoptant un projet de loi révolutionnaire, ils ont établi leur propre gouvernement et déclarés leur indépendance du Canada. Les troupes canadiennes sont alors intervenues et ont écrasé la rébellion. Louis Riel a été jugé et exécuté. Les Métis ne seront officiellement reconnus comme un peuple que cent ans après. ;Obwohl die kanadische Regierung versprochen hatte, die Rechte der Métis zu respektieren, schien dies nicht den Tatsachen zu entsprechen. Die Petitionen der Métis für die Anerkennung ihres Grundbesitzes wurden nicht beachtet. Die Métis wurde zudem durch die steigende Zahl von Siedlern beunruhigt, die in ihr Territorium einfielen. Anfang 1885 eskalierte die Situation, als sich die Métis erneut in einem bewaffneten Aufstand erhoben. Sie übernahmen die revolutionäre 'Bill of Rights', errichten eine eigene Regierung und erklärten ihre Unabhängigkeit von Kanada. Die Rebellion wurde schließlich von kanadischen Truppen niedergeschlagen. Louis Riel wurde vor Gericht gestellt und hingerichtet. Es sollte weitere hundert Jahre dauern, bis die Métis offiziell als Volk anerkannt wurden.;La rebelión del noroeste;Aunque el gobierno canadiense prometió respetar los derechos de los mestizos, no parece que fuera así. Las peticiones de los mestizos de que sus posesiones e instituciones fuesen reconocidas se desoyeron. Los mestizos también se sentían cada vez más disgustados ante la invasión de sus territorios por un creciente número de colonos procedentes del este. A principios de 1885, la situación estalló cuando los mestizos volvieron a tomar las armas y se rebelaron. Adoptando el 'Proyecto de ley revolucionario', los mestizos establecieron su propio gobierno, independizándose de Canadá. La rebelión fue aplastada por las tropas canadienses. Louis Riel fue juzgado y ejecutado. Los mestizos tardarían cien años en ser reconocidos oficialmente como pueblo.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44302;The Métis are up in arms;Les métis ont pris les armes;Die Métis haben sich bewaffnet;Aunque el gobierno canadiense prometió respetar los derechos de los mestizos, no parece que fuera así. Las peticiones de los mestizos de que sus posesiones e instituciones fuesen reconocidas se desoyeron. Los mestizos también se sentían cada vez más disgustados ante la invasión de sus territorios por un creciente número de colonos procedentes del este. A principios de 1885, la situación estalló cuando los mestizos volvieron a tomar las armas y se rebelaron. Adoptando el 'Proyecto de ley revolucionario', los mestizos establecieron su propio gobierno, independizándose de Canadá. La rebelión fue aplastada por las tropas canadienses. Louis Riel fue juzgado y ejecutado. Los mestizos tardarían cien años en ser reconocidos oficialmente como pueblo.;Los mestizos están furiosos;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44800;Madero's Manifesto;Le manifeste de Madero;Maderos Manifest;¡Esto podría convertirse en el pasatiempo nacional favorito!;El manifiesto de Madero;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44800;Francisco Madero issued a statement condemning the recent elections as a fraud, and claiming that Porfirio Diaz was no longer the legitimate president of Mexico. Madero called for citizens to take up arms against Diaz.;Francisco Madero a diffusé un communiqué dénonçant une fraude lors des dernières élections et affirmant que Porfirio Diaz n'était plus le Président légitime du Mexique. Madero appelle les citoyens à prendre les armes contre Diaz.;Francisco Madero hat eine Erklärung veröffentlicht, in der er die kürzlichen Wahlen als Betrug verdammt. Außerdem behauptet er, dass Porfirio Diaz nicht länger der legitime Präsident Mexikos ist. Madero fordert die Bürger auf, sich gegen Diaz zu bewaffnen.;El manifiesto de Madero;Francisco Madero ha emitido un comunicado en el que condena como fraudulentas las recientes elecciones y afirma que Porfirio Díaz ya no es el presidente legítimo de México. Madero llama a los ciudadanos a levantarse en armas contra Díaz.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44800;Diaz vows to remain President.;Diaz jure de rester président;Diaz schwört, Präsident zu bleiben.;Francisco Madero ha emitido un comunicado en el que condena como fraudulentas las recientes elecciones y afirma que Porfirio Díaz ya no es el presidente legítimo de México. Madero llama a los ciudadanos a levantarse en armas contra Díaz.;Díaz jura que seguirá siendo presidente.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB44800;Diaz steps down.;Diaz démissionne;Diaz tritt zurück.;Díaz jura que seguirá siendo presidente.;Díaz presenta la dimisión.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44801;Madero Enlists Supporters;Madero recrute des partisans;Madero schwört Mitstreiter ein;Díaz presenta la dimisión.;Madero recluta seguidores;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44801;Francisco Madero convinced Pascual Orozco and Francisco Villa to rise in support of removing Diaz.;Francisco Madero a convaincu Pascual Orozco et Francisco Villa de l'aider à faire tomber Diaz.;Francisco Madero überzeugt Pascual Orozco und Francisco Villa, zur Unterstützung von Diaz zu rebellieren.;Madero recluta seguidores;Francisco Madero convence a Pascual Orozco y Francisco Villa de que se rebelen en apoyo del derrocamiento de Díaz.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44801;Viva la revolucion!;Viva la revolucion !;Viva la Revolucion!;Francisco Madero convence a Pascual Orozco y Francisco Villa de que se rebelen en apoyo del derrocamiento de Díaz.;¡Viva la revolución!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44802;Peasant Army Under Zapata Joins the Revolucion;Une armée de paysans guidée par Zapata rallie la révolution;Bauernarmee unter Zapata beteiligt sich an der Revolution;¡Viva la revolución!;Campesinos al mando de Zapata van a la revolución;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44802;Emiliano Zapata led a revolt of peasants in the province of Oaxaca.;Emiliano Zapata mène une révolte de paysans dans la province d'Oaxaca.;Emiliano Zapata führt eine Bauernrevolte in der Provinz Oajaca an.;Un ejército de campesinos al mando de Zapata se une a la revolución;Emiliano Zapata lidera una revuelta de campesinos en la provincia de Oaxaca.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44802;Viva Zapata!;Viva Zapata !;Viva Zapata!;Emiliano Zapata lidera una revuelta de campesinos en la provincia de Oaxaca.;¡Viva Zapata!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44803;Jose Posada;Jose Posada;Jose Posada;¡Viva Zapata!;José Posada;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44803;Jose Posada's satirical cartoons of the present regime have landed him in jail once again.;Les dessins satiriques de Jose Posada sur le régime actuel l'ont mené en prison une fois de plus.;Jose Posadas satirische Karikaturen haben ihm wieder einmal eine Haftstrafe eingebracht.;José Posada;Los dibujos satíricos de José Posada contra el régimen vigente han vuelto a dar con sus huesos en prisión.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA44803;Dangerous ideas spreading.;De nouvelles idées dangereuses se propagent.;Gefährliche Ideen verbreiten sich.;Los dibujos satíricos de José Posada contra el régimen vigente han vuelto a dar con sus huesos en prisión.;Difusión de ideas peligrosas.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA45000;Seek Annexation;Rechercher l'annexion;Annexion befürworten;El presidente Báez ha enviado negociadores a investigar la posibilidad de la anexión de la República Dominicana por parte de los Estados Unidos. Renunciando de facto a tu independencia.;Solicitar la anexión;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB45000;We shall stay independent!;Nous resterons indépendants !;Wir sollten unabhängig bleiben!;Solicitar la anexión;¡Intentaremos mantener la independencia!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME45001;Britain Intercedes;Entremise britannique;Großbritannien interveniert;¡Intentaremos mantener la independencia!;Intercesión de Gran Bretaña;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC45001;The Dominican Republic is seeking annexation by the United States.;La république dominicaine souhaite être rattachée aux États-Unis;Die Dominikanische Republik sucht amerikanische Annexion.;Intercesión de Gran Bretaña;La República Dominicana busca su anexión por los Estados Unidos.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA45001;We have commercial interests to protect.;Nous devons protéger nos intérêts commerciaux;Wir haben Geschäftsinteressen zu schützen.;La República Dominicana busca su anexión por los Estados Unidos.;Tenemos que proteger nuestros intereses comerciales.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB45001;Let them have it.;Qu'ils obtiennent ce qu'ils veulent;Sie können die Dominikanische Republik haben.;Tenemos que proteger nuestros intereses comerciales.;Que se la queden.;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME45002;Do We Want to Incorporate the Dominican Republic?;Souhaitons-nous l'incorporation de la république dominicaine ?;Wollen wird die Dominikanische Republik aufnehmen?;Que se la queden.;¿Queremos incorporar a la República Dominicana?;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC45002;Representatives of the Dominican Republic have offered annexation, and suggested joining our union as a state!;Des représentants de la république dominicaine ont proposé une annexion, ils veulent se joindre à nous !;Vertreter der Dominikanischen Republik haben uns ihre Annexion angeboten. Die Dominikanische Republik möchte zu einem unserer Unionsstaaten werden.;¿Queremos incorporar a la República Dominicana?;¡Unos representantes de la República Dominicana han ofrecido su anexión y quieren convertirse en un estado de nuestra Unión!;;;;;;x;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
